status_id,status_message,link_name,status_type,status_link,status_published,num_likes,first_page_comment,comments_beyond_pageone,num_comments,num_shares
278833668796523_1038429706170245,"Its a multitasking world.
List your favourite devices you prefer to use for surfing internet.",Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/1038429706170245/?type=3,10/7/2015 3:54,92,13,13,,
278833668796523_1038062059540343,"#AspireE5 powered by Intel® Core™ i5 processor with Skype-certified components deliver crystal clear, instant communication and uninterrupted audio and video, without fear of echoes, gaps or lags. Price starting at Rs. 23,999/- Experience now http://bit.ly/1Y22FHw",Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/1038062059540343/?type=3,10/6/2015 6:16,50,8,5,,
278833668796523_1038057052874177,"dear     Acer India      we all are waiting for our prize Aspiee e5 laptop of #AcerERakhi contest............ it's about 1 month but not got prize.......
please dispatch it as soon as possible......",,status,,10/6/2015 5:57,6,3,0,,
278833668796523_1037992882880594,Acer extensa. 6600 dis play prise,,status,,10/6/2015 0:19,0,2,0,,
278833668796523_1037992192880663,Acer extensa. 6600 dis play prise,,status,,10/6/2015 0:17,0,0,0,,
278833668796523_1037805366232679,"Aspire E1-572 so pathetic product design (Also TravelMate 4740 or something). Absolutely disgusting build quality and still worse service level. Don't ever buy Acer. Have been an Acer user since 6 years now. Unfortunately after a bad first-experience, again bought Acer product, thinking that it has improved but I was totally wrong. #AcerCheats",,status,,10/5/2015 12:33,0,0,0,,
278833668796523_1037722982907584,"#AspireSwitch12 is known for its Powerful computing, responsive graphics and cool-running low power consumption with Windows 8.1 and new Intel® Core™ M processor. Price starting at Rs. Rs.53,999/-",Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/1037722982907584/?type=3,10/5/2015 8:10,67,6,7,,
278833668796523_1037605329586016,"I am a consumer who purchased an E series laptop in early April this year. After 2-3 months the months the laptop started to shutdown automatically. I got it depsited to acer seevice center and was ASSURED that it would be repaired within 2 3 days. I was satisfied with it. However, its been 15 days that I still have not got it back. Whenever I call, they say IT IS UNDER MAINTAINENCE...I am sick of hearing tis from past 15 days......Is this the customer service?????

 If the acer customers are trerated in this way then I would recommend my friends, collegues NOT TO BUT ACER PRODUCTS because I do not want them to suffer as well.

This is totally BS.....",,status,,10/4/2015 23:14,0,2,0,,
278833668796523_1036894529657096,"Hello acer 
Can u let us know the price and availability of acer jade primo windows 10 smartphone in India im eagerly waiting to grab 1",,status,,10/3/2015 9:54,0,3,0,,
278833668796523_1036861026327113,"#AspireVNitro powered by Intel® Core™ i7 processor with its sleek shape and uniquely textured exterior,always stands out from the crowd. Price starting at Rs.1,15,000/-",Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/1036861026327113/?type=3,10/3/2015 8:31,53,2,7,,
278833668796523_942967689083004,It was one of the worst ever service experience that I have ever had in my life. Despite the phone being under warranty I was charged Rs.400 towards merely handling of the set. After few minutes the service centre returned the phone citing the reason that water has damaged the mother board and Rs.8000 would be the cost of repair. I can challenge that not a single drop of water has ever dropped on the set. I am very depressed with the service rendered for a product under warranty. If you can't render post sale service you don't have a right to sell the products. I am contemplating to take up the legal route for redressal of my complaint.,,photo,https://www.facebook.com/photo.php?fbid=942967689083004&set=o.278833668796523&type=3,9/30/2015 9:30,12,7,2,,
278833668796523_1035522093127673,"The new #AspireE5 powered by Intel® Core™ i5 processor comes with variety of vivid interior colors and a stylish textile pattern which are enjoyable to the eye and pleasant to touch.Price starting at Rs. 23,999/- Experience now http://bit.ly/1Y22FHw",Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/1035522093127673/?type=3,9/30/2015 1:26,36232,60,89,,
278833668796523_1035191996494016,"With a big 12.5"" screen, the #AspireSwitch12, powered by Intel® Core™ M processor sports a Full HD display with technologies that let you see everything clearly from almost any angle, with vivid colors and detail, even in bright sunlight. Prices starting at Rs.53,999/-",Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/1035191996494016/?type=3,9/29/2015 5:57,35727,56,89,,
278833668796523_1035190893160793,"bad acer service and bad manufacturing 
I brought acer note v5571g... from the very first day facing so many problem with your dump machine... but compromising with it ... the build quality so bad .... even when your service man came to my house to cheek the laptop that the laptop is damage but I keep my laptop in so care how can I break it i cant believe.. laptop is break due to your poor manufacturing process ... even the some many problems in this laptop that i cant tell you ..every month i have to call acer support for problems ...even last month when the laptop display was changed your your service man break the webcam of laptop ... which was working well before the laptop was changed ... now laptop is getting so much heat up its working very slow .... now even keyboard is not working ... but your service man check it and is going to replace ... but why the laptop is giving so many problems seriously acer INDIA I'm really feed up with your machine now ... my laptop is under warranty ... please help me if you are loyal to your coustomer ... I'm evening going to take this case in COMSUMOR FORUM .... please help me with this dum machine and realyy feed up now ..... wasted my hard earned money on your laptop 
my laptop SERIAL NO. =NXM3NSI0032380E7EB6600
EMAIL ADDRESS - shiavmsharma07@gmail.com",,status,,9/29/2015 5:53,0,0,0,,
278833668796523_1034885089858040,Acer India We all are waiting for your reply...        we want the tracking details as soon as possible......... so we can track our gift...... thank you Acer....... ❤❤❤❤❤⚡⚡⚡⚡,,status,,9/28/2015 11:06,0,0,0,,
278833668796523_1034772506535965,"The new #AspireE5 powered by Intel® Core™ i5 processor provides a comprehensive range of choices for every-day users, with lots of appealing feature options and an attractive design that exceeds expectations. Price starting at Rs. 23,999/- Experience now http://bit.ly/1Y22FHw",Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/1034772506535965/?type=3,9/28/2015 4:27,10309,24,20,,
278833668796523_1034363013243581,"Bad service by acer india,
i have brought my acer laptop model v5571 in january 2013 with extended warranty of three years and i am facing problem of automatic power off from day 1 and they have replaced its motherboard twice still the same problem persist they dont even know what the fault is some time they said its ram is lose some time OS is reinstalled some time BIOs update and so on only they know is to how to harass customer my laptops serial number is nxm1jsi0122490fdcd6600. PLZ don't buy acer products.",,status,,9/27/2015 2:32,0,0,0,,
278833668796523_1033531416660074,"hello i have an acer z160 , i just want to ash how to put back the led blinker whenever i recieve a text message ty",,status,,9/25/2015 0:21,0,1,0,,
278833668796523_1033189106694305,"#AspireVNitro powered by Intel® Core™ i7 processor combine with 256 GB solid-state drives, 1 TB HDDs, and Nvidia graphics cards to ensure powerful performance and astounding gaming experiences. Price starting at Rs.1,15,000/-",Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/1033189106694305/?type=3,9/24/2015 5:46,98,11,22,,
278833668796523_1033181653361717,What is the price of Acer V3-572G-58M4 laptop????,,status,,9/24/2015 5:15,0,2,0,,
278833668796523_1032726310073918,"The new #AspireE5 powered by Intel® Core™ i5 processor with Acer TrueHarmony  brings your world alive with an richer media experience. Price starting at Rs. 23,999/- Experience now http://bit.ly/1Y22FHw",Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/1032726310073918/?type=3,9/23/2015 4:48,24784,44,51,,
278833668796523_1032631020083447,acer e1 472 price,,status,,9/22/2015 21:14,0,1,0,,
278833668796523_1032232753456607,i m so thakful to acer products,,status,,9/21/2015 23:07,0,0,0,,
278833668796523_1031799076833308,We are proud to announce the winners of the Independence Day Offer. Get addicted to your new Iconia Tablet. Congratulations and thanks for your support,Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/1031799076833308/?type=3,9/21/2015 7:32,121,13,16,,
278833668796523_1031662143513668,"#AspireSwitch12, powered by Intel® Core™ M processor is a compelling combination of computing and display graphics power. Prices starting at Rs.53,999/-",Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/1031662143513668/?type=3,9/21/2015 0:23,16343,34,41,,
278833668796523_1031292680217281,guys i have a acer aspire v5  laptop and i have a cracked screen and touch is not working can i know how much will it cost to replace it,,status,,9/20/2015 8:13,0,1,0,,
278833668796523_1030897853590097,"Hy acer am havin a problem wit my laptop acer e1352 series I bougt it last year in april at cna in east rand mall, the laptop burnt its speaker I only saw a smoke coming from speakers so wen I play aniting theres no sound at all. Wat di I do?",,status,,9/19/2015 12:35,0,3,0,,
278833668796523_1030736746939541,"Hello
I am using acer laptop. It is having 500 gb space. Can i go for higher space (i.e. 720 gb or 1 tb) by purchasing another internal hard disk?",,status,,9/19/2015 6:46,0,1,0,,
278833668796523_1030652866947929,"@AcerIndia recently I bought AS E5 573. Its not even 10 days, usb port was not working, got it corrected and now speakers are not working. I'm really very disappointed. I won't recommend anyone to go for Acer products. 
I simply want replacement or refund",,status,,9/19/2015 3:02,0,1,0,,
278833668796523_1030560370290512,"I bought an acer laptop, how do I get the CDs of the OS(windows 7)",,status,,9/19/2015 0:53,0,0,0,,
278833668796523_1030093830337166,"I have got an acer desktop for my office purpose. and it has been a nightmare to me. we have got this system in mid June this year. 
we got to know that the system has mother board issues in it . we have complaint on 3rd September for the same. which took you 15 days to get the problem solved which was only for a few hours. the issue has been rectified yesterday. Our system worked for only 3 - 4 hours then and again we started facing the same issues. 
Is this is what service is called
your customer care executives confirmed us that the issue will be silved in 48 hrs from the moment you made complaint which somehow took you 336 hrs. and then also the issue remains the same.
will you please suggest what shall i do now. shall i complain again and wait for another 400 hours to get this noticed or rectified for a few hours....

its kind of really very disappointing....",,status,,9/18/2015 2:23,0,1,1,,
278833668796523_1030070137006202,"#AspireVNitro powered by Intel® Core™ i7 processor with four built-in speakers and Dolby® Digital Plus Home Theater™ surround sound puts you inside the movie. Price starting at Rs.1,15,000/-",Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/1030070137006202/?type=3,9/18/2015 1:30,18120,28,43,,
278833668796523_1029961857017030,"I have a question for anybody who can answer it...My mouse/pointer disappeared, how do I make it visible again?",,status,,9/17/2015 18:17,0,0,0,,
278833668796523_1029572517055964,May Lord Ganesha Bless You With Worldly Bounties. Happy Ganesh Chaturthi!,Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/1029572517055964/?type=3,9/17/2015 2:33,149,10,13,,
278833668796523_1028729000473649,"Green IT (Green Information Technology) is the technological development of environmentally friendly sustainable computing or IT which includes designing, manufacturing, using and arranging of computer, servers, and related subsystems such as monitors, printers, storage devices, and networking and communications systems efficiently and effectively with lesser or no impact on the environment. Read more http://creategreenplanet.blogspot.com/2014/02/green-it.html",,status,,9/15/2015 6:30,0,0,0,,
278833668796523_1028719783807904,"With new #AspireE5 powered by Intel® Core™ i5 processor you get better, faster wireless networking, greatly improved touchpad usability, and data storage increased in both size and speed.Price starting at Rs. 23,999/- Experience now http://bit.ly/1Y22FHw",Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/1028719783807904/?type=3,9/15/2015 6:00,26603,41,58,,
278833668796523_1028214040525145,"#AspireE5 powered by Intel® Core™ i5 processor comes with variety of vivid interior colors and stylish textile pattern which are enjoyable to the eye and pleasant to touch. Price starting at Rs. 23,999/- Go for it now http://bit.ly/1Y22FHw",Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/1028214040525145/?type=3,9/14/2015 7:24,16573,21,26,,
278833668796523_1027890750557474,"I am interested in buying acer e5-573 laptop, if i will upgrade my laptop ram and  upgrade my hdd to ssd then it will void my warranty or not ?",,status,,9/13/2015 15:17,0,1,0,,
278833668796523_1027699643909918,I am living at Sriganganagar Rajasthan.. I want to get replacement of battery of my tab iconia b1-720.. Kindly help me out..,,status,,9/13/2015 8:46,0,1,0,,
278833668796523_1027477927265423,"Hey,my explorer.exe has been corrupted and my netbook is now useless
I cant even move cursor. I have aspire one d270 netbook.
I have tried installing windows xp with 4 different cds with external cd drive but it all came  with same error i.e. blue screen 'windows has been shutdown to prevent damage to your computer...'.but i hv original dvd came with netbook.but dont have dvd writer.

Now i want to reinstall windows.will service center charge me for this or free?
1 year has been passed.",,status,,9/13/2015 3:41,0,2,0,,
278833668796523_1026710294008853,I like to buy laptop that can run 3d max and autocad please suggest,,status,,9/12/2015 1:49,0,1,0,,
278833668796523_1026134094066473,"मैं आपका उत्तर प्रदेश [पूरब] का उपभोगता हूँ . मैं आल इन १ कंप्यूटर 2 साल से इस्तेमाल कर रहा हूँ. मेरा सिस्टम सीरियल नंबर है DQSM8SI004247033979600. मैं पिछले १ महीने से इस कंप्यूटर में कीबोर्ड एवं माउस की परेशानी को झेल रहा हूँ. मैंने लगभग 15दिन पूर्व इस परिशानी को देखते हुए एक शिकायत आपके निशुल्क ग्राहक सेवा केंद्र के माध्यम से तत्कालीन प्रभाव से एक शिकायत दर्ज की जिसके निवारण के लिए आपके सेवा केद्र से एक अभियंता ने परिशानी का निरिक्षण किया . मुझे उन्होंने आश्वासन देते हुए कहा "" आपकी परेशानी को जल्द ही सुलझाया जाएगा'' . इसके बाद आपकी और से कोई कार्यवाही नहीं की गयी . मैंने कई बार आपके सेवा केंद्र से अपनी शिकायत के बारे में पूछा तो उन्होंने साफ़ तोर पर यह कह दिया की "" आपकी शिकायत अभी प्रक्रिया में है . हमारे सेवा केंद्र को सही भाग नहीं प्राप्त हो रहा है . अतैव आपसे निवेदन है की कुछ समय का इंतजार करें'' . अब मेरी प्रतीक्षा का संयम समाप्त हो गया है.आपके रीजनल अधिकारी से भी कभी बात नहीं कराइ गई.क्या मै कोई उम्मीद रखूं की कोई कार्यवाही आपके स्तर से की जाएगी.
                              संस्कार,
                              ९८३९३४१०७५",,status,,9/11/2015 7:14,1,2,1,,
278833668796523_1026060717407144,"With its sharp angles, the #AspireVNitro powered by Intel® Core™ i7 has a sleek, modern look. Using industry leading soft touch NIL (Nano-Imprint Lithography) technology, its tactile cover is design you can truly feel. A backlit keyboard lets users easily work in a dark area and completes the V Nitro’s modern look and feel. The V Nitro series truly brings your style to the next level. Price starting at Rs.1,15,000.",Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/1026060717407144/?type=3,9/11/2015 3:08,21774,38,54,,
278833668796523_1025771750769374,join here friends..  .....world's largest laptop Manufacturer...... Acer India,,status,,9/10/2015 12:23,1,0,0,,
278833668796523_1025552497457966,Here are our winners for #AcerERakhi contest. Congratulations!,Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/1025552497457966/?type=3,9/10/2015 2:25,111,35,33,,
278833668796523_1025527567460459,"POOR AFTER SALE SERVICE & INEXPERIENCED TECHNICIAN :(

This is very unfortunate that mistake made by Acer technician are not accepted by Acer team. 

We had visited to your Pioneer Computers, Ambedkar Road, Ghaziabad (vide complain no. 1433653I dated 31.08.2015).

The concern person called for replacement of damaged panel during service by your technician, however after visiting at service centre you guys refused to replace the damaged panel.

Further today Acer representative called me to tell that I have not informed about the damage within due course of time. However, I feel that making a complain about damage almost within a week is not to be considered as delayed. 

This is very unfortunate that reputed brand like Acer are having so inexpert and poor after sale service.

I further request you all again for replacement of the above mentioned panel as early as possible because it got damaged by your technician Mr. Mohan and this was confirmed by Mr. Khan (2nd technician).

Request you to replace the part asap.",,status,,9/10/2015 0:14,0,1,0,,
278833668796523_1025527547460461,"POOR AFTER SALE SERVICE & INEXPERIENCED TECHNICIAN :(

This is very unfortunate that mistake made by Acer technician are not accepted by Acer team. 

We had visited to your Pioneer Computers, Ambedkar Road, Ghaziabad (vide complain no. 1433653I dated 31.08.2015).

The concern person called for replacement of damaged panel during service by your technician, however after visiting at service centre you guys refused to replace the damaged panel.

Further today Acer representative called me to tell that I have not informed about the damage within due course of time. However, I feel that making a complain about damage almost within a week is not to be considered as delayed. 

This is very unfortunate that reputed brand like Acer are having so inexpert and poor after sale service.

I further request you all again for replacement of the above mentioned panel as early as possible because it got damaged by your technician Mr. Mohan and this was confirmed by Mr. Khan (2nd technician).

Request you to replace the part asap.",,status,,9/10/2015 0:14,0,0,0,,
278833668796523_1025527530793796,"POOR AFTER SALE SERVICE & INEXPERIENCED TECHNICIAN :(

This is very unfortunate that mistake made by Acer technician are not accepted by Acer team. 

We had visited to your Pioneer Computers, Ambedkar Road, Ghaziabad (vide complain no. 1433653I dated 31.08.2015).

The concern person called for replacement of damaged panel during service by your technician, however after visiting at service centre you guys refused to replace the damaged panel.

Further today Acer representative called me to tell that I have not informed about the damage within due course of time. However, I feel that making a complain about damage almost within a week is not to be considered as delayed. 

This is very unfortunate that reputed brand like Acer are having so inexpert and poor after sale service.

I further request you all again for replacement of the above mentioned panel as early as possible because it got damaged by your technician Mr. Mohan and this was confirmed by Mr. Khan (2nd technician).

Request you to replace the part asap.",,status,,9/10/2015 0:14,0,0,0,,
278833668796523_1025527500793799,"POOR AFTER SALE SERVICE & INEXPERIENCED TECHNICIAN :(

This is very unfortunate that mistake made by Acer technician are not accepted by Acer team. 

We had visited to your Pioneer Computers, Ambedkar Road, Ghaziabad (vide complain no. 1433653I dated 31.08.2015).

The concern person called for replacement of damaged panel during service by your technician, however after visiting at service centre you guys refused to replace the damaged panel.

Further today Acer representative called me to tell that I have not informed about the damage within due course of time. However, I feel that making a complain about damage almost within a week is not to be considered as delayed. 

This is very unfortunate that reputed brand like Acer are having so inexpert and poor after sale service.

I further request you all again for replacement of the above mentioned panel as early as possible because it got damaged by your technician Mr. Mohan and this was confirmed by Mr. Khan (2nd technician).

Request you to replace the part asap.",,status,,9/10/2015 0:14,0,0,0,,
278833668796523_1025527474127135,"POOR AFTER SALE SERVICE & INEXPERIENCED TECHNICIAN :(

This is very unfortunate that mistake made by Acer technician are not accepted by Acer team. 

We had visited to your Pioneer Computers, Ambedkar Road, Ghaziabad (vide complain no. 1433653I dated 31.08.2015).

The concern person called for replacement of damaged panel during service by your technician, however after visiting at service centre you guys refused to replace the damaged panel.

Further today Acer representative called me to tell that I have not informed about the damage within due course of time. However, I feel that making a complain about damage almost within a week is not to be considered as delayed. 

This is very unfortunate that reputed brand like Acer are having so inexpert and poor after sale service.

I further request you all again for replacement of the above mentioned panel as early as possible because it got damaged by your technician Mr. Mohan and this was confirmed by Mr. Khan (2nd technician).

Request you to replace the part asap.",,status,,9/10/2015 0:13,0,0,0,,
278833668796523_1025527437460472,"POOR AFTER SALE SERVICE & INEXPERIENCED TECHNICIAN :(

This is very unfortunate that mistake made by Acer technician are not accepted by Acer team. 

We had visited to your Pioneer Computers, Ambedkar Road, Ghaziabad (vide complain no. 1433653I dated 31.08.2015).

The concern person called for replacement of damaged panel during service by your technician, however after visiting at service centre you guys refused to replace the damaged panel.

Further today Acer representative called me to tell that I have not informed about the damage within due course of time. However, I feel that making a complain about damage almost within a week is not to be considered as delayed. 

This is very unfortunate that reputed brand like Acer are having so inexpert and poor after sale service.

I further request you all again for replacement of the above mentioned panel as early as possible because it got damaged by your technician Mr. Mohan and this was confirmed by Mr. Khan (2nd technician).

Request you to replace the part asap.",,status,,9/10/2015 0:13,0,0,0,,
278833668796523_1025527387460477,"POOR AFTER SALE SERVICE & INEXPERIENCED TECHNICIAN :(

This is very unfortunate that mistake made by Acer technician are not accepted by Acer team. 

We had visited to your Pioneer Computers, Ambedkar Road, Ghaziabad (vide complain no. 1433653I dated 31.08.2015).

The concern person called for replacement of damaged panel during service by your technician, however after visiting at service centre you guys refused to replace the damaged panel.

Further today Acer representative called me to tell that I have not informed about the damage within due course of time. However, I feel that making a complain about damage almost within a week is not to be considered as delayed. 

This is very unfortunate that reputed brand like Acer are having so inexpert and poor after sale service.

I further request you all again for replacement of the above mentioned panel as early as possible because it got damaged by your technician Mr. Mohan and this was confirmed by Mr. Khan (2nd technician).

Request you to replace the part asap.",,status,,9/10/2015 0:13,0,0,0,,
278833668796523_1025527354127147,"POOR AFTER SALE SERVICE & INEXPERIENCED TECHNICIAN :(

This is very unfortunate that mistake made by Acer technician are not accepted by Acer team. 

We had visited to your Pioneer Computers, Ambedkar Road, Ghaziabad (vide complain no. 1433653I dated 31.08.2015).

The concern person called for replacement of damaged panel during service by your technician, however after visiting at service centre you guys refused to replace the damaged panel.

Further today Acer representative called me to tell that I have not informed about the damage within due course of time. However, I feel that making a complain about damage almost within a week is not to be considered as delayed. 

This is very unfortunate that reputed brand like Acer are having so inexpert and poor after sale service.

I further request you all again for replacement of the above mentioned panel as early as possible because it got damaged by your technician Mr. Mohan and this was confirmed by Mr. Khan (2nd technician).

Request you to replace the part asap.",,status,,9/10/2015 0:13,0,0,0,,
278833668796523_1025490074130875,,ManilaShaker,link,http://www.manilashaker.com/top-5-best-lookingyet-innovative-smartphone-of-2015/,9/9/2015 21:53,9,1,0,,
278833668796523_1025259204153962,"Disappointed with service /support from Acer India after acer being such an brand company such an embarrasing that acer being brand doesnt provide service in goa.Had bought an acer one10 s1002 in march 2015 but soon after 7months my notebook keyboard some keys are not working had coordinated with support team they told me to send mail for requesting service in goa on acersupport mail after 7days still i dint receive any response from support team. Had bought an laptop over other brand thinking ill get good service from acer but totally disappointed and fedup , if i dint get any support regarding this than ill escalate issue from my side.",,status,,9/9/2015 10:51,1,1,0,,
278833668796523_1025047500841799,Here are our winners for #NautankiAwards contest. Congratulations!,Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/1025047500841799/?type=3,9/9/2015 1:24,89,26,12,,
278833668796523_1024623607550855,,Digit,photo,https://www.facebook.com/thinkdigit/photos/a.304388242384.154049.110963532384/10152980176542385/?type=3,9/8/2015 7:29,142,3,0,,
278833668796523_1024623034217579,,Digit,photo,https://www.facebook.com/thinkdigit/photos/a.304388242384.154049.110963532384/10152976694032385/?type=3,9/8/2015 7:27,80,1,0,,
278833668796523_949555505085652,"Very poor services for ACER Team, 

Hi friends My self atul kumar, i was purchase Acer Laptop V5-571 , Bazel fade from inner side, I was complain to Acer customer care on 27th july 2015 . I am very thankful to Mrs Sonia  to approved under goodwill to replace the bazel but at the time bazel fitted Again scartch found again i call to Acer Team and service Center but till date no resolution received.

Service center team say this is company defect for V5-571 Laptop upper bazel and lower bazel touch from inner side because rubber stopper not there in this model so why company to sale this laptop ?  

I am Very dissatified for Acer Product And Suggest to all friends Not Purchase ACER  Product.

Regards 
Atul Kumar 
9910276687",,photo,https://www.facebook.com/photo.php?fbid=949555505085652&set=o.278833668796523&type=3,9/8/2015 7:04,2,2,2,,
278833668796523_1024568164223066,Finally the wait is over. Here are our winners for #MyTrueBro contest. Congratulations!,Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/1024568164223066/?type=3,9/8/2015 4:10,84,16,7,,
278833668796523_1024526564227226,"POOR AFTER SALE SERVICE & INEXPERIENCED TECHNICIAN :(

This is w.r.t. our telephonic discussion, this is very unfortunate that mistake made by Acer technician are not accepted by Acer team. 

We had visited to your Pioneer Computers, Ambedkar Road, Ghaziabad (vide complain no. 1433653I dated 31.08.2015).

The concern person called him for replacement of damaged panel during service by your technician, however after visiting at service centre you guys refused to replace the damaged panel.

Further today Acer representative Mr. Praveen Bisht called me to tell that I have not informed about the damage within due course of time and offering some DISCOUNT. However, I feel that making a complain about damage almost within a week is not to be considered as delayed. 

This is very unfortunate that reputed brand like Acer are having so inexpert and poor after sale service.

I further request you all again for replacement of the above mentioned panel as early as possible because it got damaged by your technician Mr. Mohan and this was confirmed by Mr. Khan (2nd technician).

Request you to resolve the complain and replace the damaged panel asap.",,status,,9/8/2015 1:47,0,0,0,,
278833668796523_1024526447560571,"POOR AFTER SALE SERVICE & INEXPERIENCED TECHNICIAN :(

This is w.r.t. our telephonic discussion, this is very unfortunate that mistake made by Acer technician are not accepted by Acer team. 

We had visited to your Pioneer Computers, Ambedkar Road, Ghaziabad (vide complain no. 1433653I dated 31.08.2015).

The concern person called him for replacement of damaged panel during service by your technician, however after visiting at service centre you guys refused to replace the damaged panel.

Further today Acer representative Mr. Praveen Bisht called me to tell that I have not informed about the damage within due course of time and offering some DISCOUNT. However, I feel that making a complain about damage almost within a week is not to be considered as delayed. 

This is very unfortunate that reputed brand like Acer are having so inexpert and poor after sale service.

I further request you all again for replacement of the above mentioned panel as early as possible because it got damaged by your technician Mr. Mohan and this was confirmed by Mr. Khan (2nd technician).

Request you to resolve the complain and replace the damaged panel asap.",,status,,9/8/2015 1:47,0,0,0,,
278833668796523_1024526357560580,"POOR AFTER SALE SERVICE & INEXPERIENCED TECHNICIAN :(

This is w.r.t. our telephonic discussion, this is very unfortunate that mistake made by Acer technician are not accepted by Acer team. 

We had visited to your Pioneer Computers, Ambedkar Road, Ghaziabad (vide complain no. 1433653I dated 31.08.2015).

The concern person called him for replacement of damaged panel during service by your technician, however after visiting at service centre you guys refused to replace the damaged panel.

Further today Acer representative Mr. Praveen Bisht called me to tell that I have not informed about the damage within due course of time and offering some DISCOUNT. However, I feel that making a complain about damage almost within a week is not to be considered as delayed. 

This is very unfortunate that reputed brand like Acer are having so inexpert and poor after sale service.

I further request you all again for replacement of the above mentioned panel as early as possible because it got damaged by your technician Mr. Mohan and this was confirmed by Mr. Khan (2nd technician).

Request you to resolve the complain and replace the damaged panel asap.",,status,,9/8/2015 1:47,0,0,0,,
278833668796523_1024380620908487,I have an acre e380 I have just had a new battery put in I managed to charge it up only problem is I can't get it to switch on. When I first put it on charge a blue light came on then an image of battery on front of phone the light turned red then green later on I can not for the life of me switch the phone on any ideas how to get it on,,status,,9/7/2015 17:21,0,2,0,,
278833668796523_1024093934270489,,The USB Port,link,http://www.technologynewsextra.com/ifa-2015-mee-lenovo-100-acer-r11-cheap-convertible-chromebooks/872.html,9/7/2015 5:05,0,0,0,,
278833668796523_1024043990942150,"#AspireVNitro powered by Intel® Core™ i7 has lightning fast processor, cutting-edge graphics chip, and 2x faster dual antenna wireless amp up your performance. From an exciting gaming session to a work presentation, you can connect and create faster than ever. Price starting at Rs.1,15,000.",Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/1024043990942150/?type=3,9/7/2015 1:21,64,9,9,,
278833668796523_1023751394304743,"POOR AFTER SALE SERVICES :(

This is w.r.t. my visit to your Pioneer Computers, Ambedkar Road, Ghaziabad (vide complain no. 1433653I dated 31.08.2015).

The concern person called him for replacement of damaged panel during service by your technician, however after visiting at service centre you guys refused to replace the damaged panel.

This is very unfortunate that reputed brand like Acer are having so inexpert and poor after sale service.

I further request you all again for replacement of the above mentioned panel as early as possible because it got damaged by your technician Mr. Mohan and this was confirmed by Mr. Khan (2nd technician).

Request you to resolve the complain asap.",,status,,9/6/2015 9:39,0,1,0,,
278833668796523_1023751210971428,"POOR AFTER SALE SERVICES :(

This is w.r.t. my visit to your Pioneer Computers, Ambedkar Road, Ghaziabad (vide complain no. 1433653I dated 31.08.2015).

The concern person called him for replacement of damaged panel during service by your technician, however after visiting at service centre you guys refused to replace the damaged panel.

This is very unfortunate that reputed brand like Acer are having so inexpert and poor after sale service.

I further request you all again for replacement of the above mentioned panel as early as possible because it got damaged by your technician Mr. Mohan and this was confirmed by Mr. Khan (2nd technician).

Request you to resolve the complain asap.",,status,,9/6/2015 9:38,0,0,0,,
278833668796523_1023575584322324,"Hi Acer, My friend in US bought an Acer Iconia One 8.0 with WiFi 8"" Touchscreen Tablet PC Featuring Android 4.4 (KitKat) Operating System.Does it work in India? Thanks",,status,,9/5/2015 23:35,0,0,0,,
278833668796523_1023260891020460,Chinese road side product would better than Brand like ACER !!!,,status,,9/5/2015 7:56,0,0,0,,
278833668796523_1023192661027283,,The USB Port,link,http://www.technologynewsextra.com/acer-liquid-z630-55inch-display-quadcore-chip-2gb-ram-8mp-camera/768.html,9/5/2015 4:39,0,0,0,,
278833668796523_902548866483803,,,video,https://www.facebook.com/1013471318724890/videos/902548866483803,9/5/2015 2:02,0,0,0,,
